pfn,tot_access_count,tlb_hit,tlb_tot_miss,tlb_miss_pt_hit,tlb_miss_pt_miss,tlb_miss_pt_miss_outstand,tlb_miss_pt_miss_pending
528695,2176,0,0,0,0,0,0
528696,2176,0,0,0,0,0,0
528697,2176,0,0,0,0,0,0
528698,2176,0,0,0,0,0,0
528699,2176,0,0,0,0,0,0
528700,2176,0,0,0,0,0,0
528701,2176,0,0,0,0,0,0
528702,2176,0,0,0,0,0,0
528703,2176,0,0,0,0,0,0
528704,2176,0,0,0,0,0,0
528705,2176,0,0,0,0,0,0
528706,2176,0,0,0,0,0,0
528707,2176,0,0,0,0,0,0
528708,2176,0,0,0,0,0,0
528709,2176,0,0,0,0,0,0
528710,2176,0,0,0,0,0,0
528711,2176,0,0,0,0,0,0
528712,2176,0,0,0,0,0,0
528713,2176,0,0,0,0,0,0
528714,2176,0,0,0,0,0,0
528715,2176,0,0,0,0,0,0
528716,2176,0,0,0,0,0,0
528717,2176,0,0,0,0,0,0
528718,2176,0,0,0,0,0,0
528719,2176,0,0,0,0,0,0
528720,2176,0,0,0,0,0,0
528721,2176,0,0,0,0,0,0
528722,2176,0,0,0,0,0,0
528723,2176,0,0,0,0,0,0
528724,2176,0,0,0,0,0,0
528725,2176,0,0,0,0,0,0
528726,2176,0,0,0,0,0,0
528727,2176,0,0,0,0,0,0
528728,2176,0,0,0,0,0,0
528729,2176,0,0,0,0,0,0
528730,2176,0,0,0,0,0,0
528731,2176,0,0,0,0,0,0
528732,2176,0,0,0,0,0,0
528733,2176,0,0,0,0,0,0
528734,2176,0,0,0,0,0,0
528735,2176,0,0,0,0,0,0
528736,2176,0,0,0,0,0,0
528737,2176,0,0,0,0,0,0
528738,2176,0,0,0,0,0,0
528739,2176,0,0,0,0,0,0
528740,2176,0,0,0,0,0,0
528741,2176,0,0,0,0,0,0
528742,2176,0,0,0,0,0,0
528743,2176,0,0,0,0,0,0
528744,2176,0,0,0,0,0,0
528745,2176,0,0,0,0,0,0
528746,2176,0,0,0,0,0,0
528747,2176,0,0,0,0,0,0
528748,2176,0,0,0,0,0,0
528749,2176,0,0,0,0,0,0
528750,2176,0,0,0,0,0,0
528751,2176,0,0,0,0,0,0
528752,2176,0,0,0,0,0,0
528753,2176,0,0,0,0,0,0
528754,2176,0,0,0,0,0,0
528755,2176,0,0,0,0,0,0
528756,2176,0,0,0,0,0,0
528757,2176,0,0,0,0,0,0
528758,2176,0,0,0,0,0,0
528759,2176,0,0,0,0,0,0
528760,2176,0,0,0,0,0,0
528761,2176,0,0,0,0,0,0
528762,2176,0,0,0,0,0,0
528763,2176,0,0,0,0,0,0
528764,2176,0,0,0,0,0,0
528765,2176,0,0,0,0,0,0
528766,2176,0,0,0,0,0,0
528767,2176,0,0,0,0,0,0
528768,2176,0,0,0,0,0,0
528769,2176,0,0,0,0,0,0
528770,2176,0,0,0,0,0,0
528771,2176,0,0,0,0,0,0
528772,2176,0,0,0,0,0,0
528773,2176,0,0,0,0,0,0
528774,2176,0,0,0,0,0,0
528775,2176,0,0,0,0,0,0
528776,2176,0,0,0,0,0,0
528777,2176,0,0,0,0,0,0
528778,2176,0,0,0,0,0,0
528779,2176,0,0,0,0,0,0
528780,2176,0,0,0,0,0,0
528781,2176,0,0,0,0,0,0
528782,2176,0,0,0,0,0,0
528783,2176,0,0,0,0,0,0
528784,2176,0,0,0,0,0,0
528785,2176,0,0,0,0,0,0
528786,2176,0,0,0,0,0,0
528787,2176,0,0,0,0,0,0
528788,2178,0,0,0,0,0,0
528789,2178,0,0,0,0,0,0
528790,2304,0,0,0,0,0,0
528791,2304,0,0,0,0,0,0
528792,2304,0,0,0,0,0,0
528793,2304,0,0,0,0,0,0
528794,2304,0,0,0,0,0,0
528795,2304,0,0,0,0,0,0
528796,2304,0,0,0,0,0,0
528797,2304,0,0,0,0,0,0
528798,2304,0,0,0,0,0,0
528799,2304,0,0,0,0,0,0
528800,2304,0,0,0,0,0,0
528801,2304,0,0,0,0,0,0
528802,2304,0,0,0,0,0,0
528803,2304,0,0,0,0,0,0
528804,2304,0,0,0,0,0,0
528805,2304,0,0,0,0,0,0
528806,2304,0,0,0,0,0,0
528807,2304,0,0,0,0,0,0
528808,2304,0,0,0,0,0,0
528809,2304,0,0,0,0,0,0
528810,2304,0,0,0,0,0,0
528811,2304,0,0,0,0,0,0
528812,2304,0,0,0,0,0,0
528813,2304,0,0,0,0,0,0
528814,2304,0,0,0,0,0,0
528815,2304,0,0,0,0,0,0
528816,2304,0,0,0,0,0,0
528817,2304,0,0,0,0,0,0
528818,2304,0,0,0,0,0,0
528819,2304,0,0,0,0,0,0
528820,2304,0,0,0,0,0,0
528821,2304,0,0,0,0,0,0
528822,2304,0,0,0,0,0,0
528823,2304,0,0,0,0,0,0
528824,2304,0,0,0,0,0,0
528825,2304,0,0,0,0,0,0
528826,2304,0,0,0,0,0,0
528827,2304,0,0,0,0,0,0
528828,2304,0,0,0,0,0,0
528829,2304,0,0,0,0,0,0
528830,2304,0,0,0,0,0,0
528831,2304,0,0,0,0,0,0
528832,2304,0,0,0,0,0,0
528833,2304,0,0,0,0,0,0
528834,2304,0,0,0,0,0,0
528835,2304,0,0,0,0,0,0
528836,2304,0,0,0,0,0,0
528837,2304,0,0,0,0,0,0
528838,2304,0,0,0,0,0,0
528839,2304,0,0,0,0,0,0
528840,2304,0,0,0,0,0,0
528841,2304,0,0,0,0,0,0
528842,2304,0,0,0,0,0,0
528843,2304,0,0,0,0,0,0
528844,2304,0,0,0,0,0,0
528845,2304,0,0,0,0,0,0
528846,2304,0,0,0,0,0,0
528847,2304,0,0,0,0,0,0
528848,2304,0,0,0,0,0,0
528849,2304,0,0,0,0,0,0
528850,2304,0,0,0,0,0,0
528851,2304,0,0,0,0,0,0
528852,2304,0,0,0,0,0,0
528853,2304,0,0,0,0,0,0
528854,2304,0,0,0,0,0,0
528855,2304,0,0,0,0,0,0
528856,2304,0,0,0,0,0,0
528857,2304,0,0,0,0,0,0
528858,2304,0,0,0,0,0,0
528859,2304,0,0,0,0,0,0
528860,2304,0,0,0,0,0,0
528861,2304,0,0,0,0,0,0
528862,2304,0,0,0,0,0,0
528863,2304,0,0,0,0,0,0
528864,2304,0,0,0,0,0,0
528865,2304,0,0,0,0,0,0
528866,2304,0,0,0,0,0,0
528867,2304,0,0,0,0,0,0
528868,2304,0,0,0,0,0,0
528869,2304,0,0,0,0,0,0
528870,2304,0,0,0,0,0,0
528871,2304,0,0,0,0,0,0
528872,2304,0,0,0,0,0,0
528873,2304,0,0,0,0,0,0
528874,2304,0,0,0,0,0,0
528875,2304,0,0,0,0,0,0
528876,2304,0,0,0,0,0,0
528877,2304,0,0,0,0,0,0
528878,2304,0,0,0,0,0,0
528879,2304,0,0,0,0,0,0
528880,2304,0,0,0,0,0,0
528881,2304,0,0,0,0,0,0
528882,2304,0,0,0,0,0,0
528883,2304,0,0,0,0,0,0
528884,2304,0,0,0,0,0,0
528885,2304,0,0,0,0,0,0
528886,2304,0,0,0,0,0,0
528887,2304,0,0,0,0,0,0
528888,2304,0,0,0,0,0,0
528889,2304,0,0,0,0,0,0
528890,2304,0,0,0,0,0,0
528891,2304,0,0,0,0,0,0
528892,2304,0,0,0,0,0,0
528893,2304,0,0,0,0,0,0
528894,2304,0,0,0,0,0,0
528895,2304,0,0,0,0,0,0
528896,2304,0,0,0,0,0,0
528897,2304,0,0,0,0,0,0
528898,2304,0,0,0,0,0,0
528899,2304,0,0,0,0,0,0
528900,2304,0,0,0,0,0,0
528901,2304,0,0,0,0,0,0
528902,2304,0,0,0,0,0,0
528903,2304,0,0,0,0,0,0
528904,2304,0,0,0,0,0,0
528905,2304,0,0,0,0,0,0
528906,2304,0,0,0,0,0,0
528907,2304,0,0,0,0,0,0
528908,2304,0,0,0,0,0,0
528909,2304,0,0,0,0,0,0
528910,2304,0,0,0,0,0,0
528911,2208,0,0,0,0,0,0
528912,2176,0,0,0,0,0,0
528913,2176,0,0,0,0,0,0
528914,2176,0,0,0,0,0,0
528915,2176,0,0,0,0,0,0
528916,2176,0,0,0,0,0,0
528917,2176,0,0,0,0,0,0
528918,2176,0,0,0,0,0,0
528919,2176,0,0,0,0,0,0
528920,2176,0,0,0,0,0,0
528921,2176,0,0,0,0,0,0
528922,2176,0,0,0,0,0,0
528923,2176,0,0,0,0,0,0
528924,2176,0,0,0,0,0,0
528925,2176,0,0,0,0,0,0
528926,2176,0,0,0,0,0,0
528927,2176,0,0,0,0,0,0
528928,2176,0,0,0,0,0,0
528929,2176,0,0,0,0,0,0
528930,2176,0,0,0,0,0,0
528931,2176,0,0,0,0,0,0
528932,2176,0,0,0,0,0,0
528933,2176,0,0,0,0,0,0
528934,2176,0,0,0,0,0,0
528935,2176,0,0,0,0,0,0
528936,2176,0,0,0,0,0,0
528937,2176,0,0,0,0,0,0
528938,2176,0,0,0,0,0,0
528939,2176,0,0,0,0,0,0
528940,2176,0,0,0,0,0,0
528941,2176,0,0,0,0,0,0
528942,2176,0,0,0,0,0,0
528943,2176,0,0,0,0,0,0
528944,2176,0,0,0,0,0,0
528945,2176,0,0,0,0,0,0
528946,2176,0,0,0,0,0,0
528947,2176,0,0,0,0,0,0
528948,2176,0,0,0,0,0,0
528949,2176,0,0,0,0,0,0
528950,2176,0,0,0,0,0,0
528951,2176,0,0,0,0,0,0
528952,2176,0,0,0,0,0,0
528953,2176,0,0,0,0,0,0
528954,2176,0,0,0,0,0,0
528955,2176,0,0,0,0,0,0
528956,2176,0,0,0,0,0,0
528957,2176,0,0,0,0,0,0
528958,2176,0,0,0,0,0,0
528959,2176,0,0,0,0,0,0
528960,2176,0,0,0,0,0,0
528961,2176,0,0,0,0,0,0
528962,2176,0,0,0,0,0,0
528963,2176,0,0,0,0,0,0
528964,2176,0,0,0,0,0,0
528965,2176,0,0,0,0,0,0
528966,2176,0,0,0,0,0,0
528967,2176,0,0,0,0,0,0
528968,2176,0,0,0,0,0,0
528969,2176,0,0,0,0,0,0
528970,2176,0,0,0,0,0,0
528971,2176,0,0,0,0,0,0
528972,2176,0,0,0,0,0,0
528973,2176,0,0,0,0,0,0
528974,2176,0,0,0,0,0,0
528975,2176,0,0,0,0,0,0
528976,2176,0,0,0,0,0,0
528977,2176,0,0,0,0,0,0
528978,2176,0,0,0,0,0,0
528979,2176,0,0,0,0,0,0
528980,2176,0,0,0,0,0,0
528981,2176,0,0,0,0,0,0
528982,2176,0,0,0,0,0,0
528983,2176,0,0,0,0,0,0
528984,2176,0,0,0,0,0,0
528985,2176,0,0,0,0,0,0
528986,2176,0,0,0,0,0,0
528987,2176,0,0,0,0,0,0
528988,2176,0,0,0,0,0,0
528989,2176,0,0,0,0,0,0
528990,2176,0,0,0,0,0,0
528991,2176,0,0,0,0,0,0
528992,2176,0,0,0,0,0,0
528993,2176,0,0,0,0,0,0
528994,2176,0,0,0,0,0,0
528995,2176,0,0,0,0,0,0
528996,2176,0,0,0,0,0,0
528997,2176,0,0,0,0,0,0
528998,2176,0,0,0,0,0,0
528999,2176,0,0,0,0,0,0
529000,2176,0,0,0,0,0,0
529001,2176,0,0,0,0,0,0
529002,2176,0,0,0,0,0,0
529003,2176,0,0,0,0,0,0
529004,2176,0,0,0,0,0,0
529005,2176,0,0,0,0,0,0
529006,2176,0,0,0,0,0,0
529007,2176,0,0,0,0,0,0
529008,2176,0,0,0,0,0,0
529009,2176,0,0,0,0,0,0
529010,2176,0,0,0,0,0,0
529011,2176,0,0,0,0,0,0
529012,2176,0,0,0,0,0,0
529013,2176,0,0,0,0,0,0
529014,2176,0,0,0,0,0,0
529015,2176,0,0,0,0,0,0
529016,2176,0,0,0,0,0,0
529017,2176,0,0,0,0,0,0
529018,2176,0,0,0,0,0,0
529019,2176,0,0,0,0,0,0
529020,2176,0,0,0,0,0,0
529021,2176,0,0,0,0,0,0
529022,2176,0,0,0,0,0,0
529023,2176,0,0,0,0,0,0
529024,2176,0,0,0,0,0,0
529025,2176,0,0,0,0,0,0
529026,2176,0,0,0,0,0,0
529027,2176,0,0,0,0,0,0
529028,2176,0,0,0,0,0,0
529029,2176,0,0,0,0,0,0
529030,2176,0,0,0,0,0,0
529031,2176,0,0,0,0,0,0
529032,2208,0,0,0,0,0,0
529033,2304,0,0,0,0,0,0
529034,2304,0,0,0,0,0,0
529035,2304,0,0,0,0,0,0
529036,2304,0,0,0,0,0,0
529037,2304,0,0,0,0,0,0
529038,2304,0,0,0,0,0,0
529039,2304,0,0,0,0,0,0
529040,2304,0,0,0,0,0,0
529041,2304,0,0,0,0,0,0
529042,2304,0,0,0,0,0,0
529043,2304,0,0,0,0,0,0
529044,2304,0,0,0,0,0,0
529045,2304,0,0,0,0,0,0
529046,2304,0,0,0,0,0,0
529047,2304,0,0,0,0,0,0
529048,2304,0,0,0,0,0,0
529049,2304,0,0,0,0,0,0
529050,2304,0,0,0,0,0,0
529051,2304,0,0,0,0,0,0
529052,2304,0,0,0,0,0,0
529053,2304,0,0,0,0,0,0
529054,2304,0,0,0,0,0,0
529055,2304,0,0,0,0,0,0
529056,2304,0,0,0,0,0,0
529057,2304,0,0,0,0,0,0
529058,2304,0,0,0,0,0,0
529059,2304,0,0,0,0,0,0
529060,2304,0,0,0,0,0,0
529061,2304,0,0,0,0,0,0
529062,2304,0,0,0,0,0,0
529063,2304,0,0,0,0,0,0
529064,2304,0,0,0,0,0,0
529065,2304,0,0,0,0,0,0
529066,2304,0,0,0,0,0,0
529067,2304,0,0,0,0,0,0
529068,2304,0,0,0,0,0,0
529069,2304,0,0,0,0,0,0
529070,2304,0,0,0,0,0,0
529071,2304,0,0,0,0,0,0
529072,2304,0,0,0,0,0,0
529073,2304,0,0,0,0,0,0
529074,2304,0,0,0,0,0,0
529075,2304,0,0,0,0,0,0
529076,2304,0,0,0,0,0,0
529077,2304,0,0,0,0,0,0
529078,2304,0,0,0,0,0,0
529079,2304,0,0,0,0,0,0
529080,2304,0,0,0,0,0,0
529081,2304,0,0,0,0,0,0
529082,2304,0,0,0,0,0,0
529083,2304,0,0,0,0,0,0
529084,2304,0,0,0,0,0,0
529085,2304,0,0,0,0,0,0
529086,2304,0,0,0,0,0,0
529087,2304,0,0,0,0,0,0
529088,2304,0,0,0,0,0,0
529089,2304,0,0,0,0,0,0
529090,2304,0,0,0,0,0,0
529091,2304,0,0,0,0,0,0
529092,2304,0,0,0,0,0,0
529093,2304,0,0,0,0,0,0
529094,2304,0,0,0,0,0,0
529095,2304,0,0,0,0,0,0
529096,2304,0,0,0,0,0,0
529097,2304,0,0,0,0,0,0
529098,2304,0,0,0,0,0,0
529099,2304,0,0,0,0,0,0
529100,2304,0,0,0,0,0,0
529101,2304,0,0,0,0,0,0
529102,2304,0,0,0,0,0,0
529103,2304,0,0,0,0,0,0
529104,2304,0,0,0,0,0,0
529105,2304,0,0,0,0,0,0
529106,2304,0,0,0,0,0,0
529107,2304,0,0,0,0,0,0
529108,2304,0,0,0,0,0,0
529109,2304,0,0,0,0,0,0
529110,2304,0,0,0,0,0,0
529111,2304,0,0,0,0,0,0
529112,2304,0,0,0,0,0,0
529113,2304,0,0,0,0,0,0
529114,2304,0,0,0,0,0,0
529115,2304,0,0,0,0,0,0
529116,2304,0,0,0,0,0,0
529117,2304,0,0,0,0,0,0
529118,2304,0,0,0,0,0,0
529119,2304,0,0,0,0,0,0
529120,2304,0,0,0,0,0,0
529121,2304,0,0,0,0,0,0
529122,2304,0,0,0,0,0,0
529123,2304,0,0,0,0,0,0
529124,2304,0,0,0,0,0,0
529125,2304,0,0,0,0,0,0
529126,2304,0,0,0,0,0,0
529127,2304,0,0,0,0,0,0
529128,2304,0,0,0,0,0,0
529129,2304,0,0,0,0,0,0
529130,2304,0,0,0,0,0,0
529131,2304,0,0,0,0,0,0
529132,2304,0,0,0,0,0,0
529133,2304,0,0,0,0,0,0
529134,2304,0,0,0,0,0,0
529135,2304,0,0,0,0,0,0
529136,2304,0,0,0,0,0,0
529137,2304,0,0,0,0,0,0
529138,2304,0,0,0,0,0,0
529139,2304,0,0,0,0,0,0
529140,2304,0,0,0,0,0,0
529141,2304,0,0,0,0,0,0
529142,2304,0,0,0,0,0,0
529143,2304,0,0,0,0,0,0
529144,2304,0,0,0,0,0,0
529145,2304,0,0,0,0,0,0
529146,2304,0,0,0,0,0,0
529147,2304,0,0,0,0,0,0
529148,2304,0,0,0,0,0,0
529149,2304,0,0,0,0,0,0
529150,2304,0,0,0,0,0,0
529151,2304,0,0,0,0,0,0
529152,2304,0,0,0,0,0,0
529153,2304,0,0,0,0,0,0
529154,2208,0,0,0,0,0,0
529155,2176,0,0,0,0,0,0
529156,2176,0,0,0,0,0,0
529157,2176,0,0,0,0,0,0
529158,2176,0,0,0,0,0,0
529159,2176,0,0,0,0,0,0
529160,2176,0,0,0,0,0,0
529161,2176,0,0,0,0,0,0
529162,2176,0,0,0,0,0,0
529163,2176,0,0,0,0,0,0
529164,2176,0,0,0,0,0,0
529165,2176,0,0,0,0,0,0
529166,2176,0,0,0,0,0,0
529167,2176,0,0,0,0,0,0
529168,2176,0,0,0,0,0,0
529169,2176,0,0,0,0,0,0
529170,2176,0,0,0,0,0,0
529171,2176,0,0,0,0,0,0
529172,2176,0,0,0,0,0,0
529173,2176,0,0,0,0,0,0
529174,2176,0,0,0,0,0,0
529175,2176,0,0,0,0,0,0
529176,2176,0,0,0,0,0,0
529177,2176,0,0,0,0,0,0
529178,2176,0,0,0,0,0,0
529179,2176,0,0,0,0,0,0
529180,2176,0,0,0,0,0,0
529181,2176,0,0,0,0,0,0
529182,2176,0,0,0,0,0,0
529183,2176,0,0,0,0,0,0
529184,2176,0,0,0,0,0,0
529185,2176,0,0,0,0,0,0
529186,2176,0,0,0,0,0,0
529187,2176,0,0,0,0,0,0
529188,2176,0,0,0,0,0,0
529189,2176,0,0,0,0,0,0
529190,2176,0,0,0,0,0,0
529191,2176,0,0,0,0,0,0
529192,2176,0,0,0,0,0,0
529193,2176,0,0,0,0,0,0
529194,2176,0,0,0,0,0,0
529195,2176,0,0,0,0,0,0
529196,2176,0,0,0,0,0,0
529197,2176,0,0,0,0,0,0
529198,2176,0,0,0,0,0,0
529199,2176,0,0,0,0,0,0
529200,2176,0,0,0,0,0,0
529201,2176,0,0,0,0,0,0
529202,2176,0,0,0,0,0,0
529203,2176,0,0,0,0,0,0
529204,2176,0,0,0,0,0,0
529205,2176,0,0,0,0,0,0
529206,2176,0,0,0,0,0,0
529207,2176,0,0,0,0,0,0
529208,2176,0,0,0,0,0,0
529209,2176,0,0,0,0,0,0
529210,2176,0,0,0,0,0,0
529211,2176,0,0,0,0,0,0
529212,2176,0,0,0,0,0,0
529213,2176,0,0,0,0,0,0
529214,2176,0,0,0,0,0,0
529215,2176,0,0,0,0,0,0
529216,2176,0,0,0,0,0,0
529217,2176,0,0,0,0,0,0
529218,2176,0,0,0,0,0,0
529219,2176,0,0,0,0,0,0
529220,2176,0,0,0,0,0,0
529221,2176,0,0,0,0,0,0
529222,2176,0,0,0,0,0,0
529223,2176,0,0,0,0,0,0
529224,2176,0,0,0,0,0,0
529225,2176,0,0,0,0,0,0
529226,2176,0,0,0,0,0,0
529227,2176,0,0,0,0,0,0
529228,2176,0,0,0,0,0,0
529229,2176,0,0,0,0,0,0
529230,2176,0,0,0,0,0,0
529231,2176,0,0,0,0,0,0
529232,2176,0,0,0,0,0,0
529233,2176,0,0,0,0,0,0
529234,2176,0,0,0,0,0,0
529235,2176,0,0,0,0,0,0
529236,2176,0,0,0,0,0,0
529237,2176,0,0,0,0,0,0
529238,2176,0,0,0,0,0,0
529239,2176,0,0,0,0,0,0
529240,2176,0,0,0,0,0,0
529241,2176,0,0,0,0,0,0
529242,2176,0,0,0,0,0,0
529243,2176,0,0,0,0,0,0
529244,2176,0,0,0,0,0,0
529245,2176,0,0,0,0,0,0
529246,2176,0,0,0,0,0,0
529247,2176,0,0,0,0,0,0
529248,2176,0,0,0,0,0,0
529249,2176,0,0,0,0,0,0
529250,2176,0,0,0,0,0,0
529251,2176,0,0,0,0,0,0
529252,2176,0,0,0,0,0,0
529253,2176,0,0,0,0,0,0
529254,2176,0,0,0,0,0,0
529255,2176,0,0,0,0,0,0
529256,2176,0,0,0,0,0,0
529257,2176,0,0,0,0,0,0
529258,2176,0,0,0,0,0,0
529259,2176,0,0,0,0,0,0
529260,2176,0,0,0,0,0,0
529261,2176,0,0,0,0,0,0
529262,2176,0,0,0,0,0,0
529263,2176,0,0,0,0,0,0
529264,2176,0,0,0,0,0,0
529265,2176,0,0,0,0,0,0
529266,2176,0,0,0,0,0,0
529267,2176,0,0,0,0,0,0
529268,2176,0,0,0,0,0,0
529269,2176,0,0,0,0,0,0
529270,2176,0,0,0,0,0,0
529271,2176,0,0,0,0,0,0
529272,2176,0,0,0,0,0,0
529273,2176,0,0,0,0,0,0
529274,2176,0,0,0,0,0,0
529275,2208,0,0,0,0,0,0
529276,2304,0,0,0,0,0,0
529277,2304,0,0,0,0,0,0
529278,2304,0,0,0,0,0,0
529279,2304,0,0,0,0,0,0
529280,2304,0,0,0,0,0,0
529281,2304,0,0,0,0,0,0
529282,2304,0,0,0,0,0,0
529283,2304,0,0,0,0,0,0
529284,2304,0,0,0,0,0,0
529285,2304,0,0,0,0,0,0
529286,2304,0,0,0,0,0,0
529287,2304,0,0,0,0,0,0
529288,2304,0,0,0,0,0,0
529289,2304,0,0,0,0,0,0
529290,2304,0,0,0,0,0,0
529291,2304,0,0,0,0,0,0
529292,2304,0,0,0,0,0,0
529293,2304,0,0,0,0,0,0
529294,2304,0,0,0,0,0,0
529295,2304,0,0,0,0,0,0
529296,2304,0,0,0,0,0,0
529297,2304,0,0,0,0,0,0
529298,2304,0,0,0,0,0,0
529299,2304,0,0,0,0,0,0
529300,2304,0,0,0,0,0,0
529301,2304,0,0,0,0,0,0
529302,2304,0,0,0,0,0,0
529303,2304,0,0,0,0,0,0
529304,2304,0,0,0,0,0,0
529305,2304,0,0,0,0,0,0
529306,2304,0,0,0,0,0,0
529307,2304,0,0,0,0,0,0
529308,2304,0,0,0,0,0,0
529309,2304,0,0,0,0,0,0
529310,2304,0,0,0,0,0,0
529311,2304,0,0,0,0,0,0
529312,2304,0,0,0,0,0,0
529313,2304,0,0,0,0,0,0
529314,2304,0,0,0,0,0,0
529315,2304,0,0,0,0,0,0
529316,2304,0,0,0,0,0,0
529317,2304,0,0,0,0,0,0
529318,2304,0,0,0,0,0,0
529319,2304,0,0,0,0,0,0
529320,2304,0,0,0,0,0,0
529321,2304,0,0,0,0,0,0
529322,2304,0,0,0,0,0,0
529323,2304,0,0,0,0,0,0
529324,2304,0,0,0,0,0,0
529325,2304,0,0,0,0,0,0
529326,2304,0,0,0,0,0,0
529327,2304,0,0,0,0,0,0
529328,2304,0,0,0,0,0,0
529329,2304,0,0,0,0,0,0
529330,2304,0,0,0,0,0,0
529331,2304,0,0,0,0,0,0
529332,2304,0,0,0,0,0,0
529333,2304,0,0,0,0,0,0
529334,2304,0,0,0,0,0,0
529335,2304,0,0,0,0,0,0
529336,2304,0,0,0,0,0,0
529337,2304,0,0,0,0,0,0
529338,2304,0,0,0,0,0,0
529339,2304,0,0,0,0,0,0
529340,2304,0,0,0,0,0,0
529341,2304,0,0,0,0,0,0
529342,2304,0,0,0,0,0,0
529343,2304,0,0,0,0,0,0
529344,2304,0,0,0,0,0,0
529345,2304,0,0,0,0,0,0
529346,2304,0,0,0,0,0,0
529347,2304,0,0,0,0,0,0
529348,2304,0,0,0,0,0,0
529349,2304,0,0,0,0,0,0
529350,2304,0,0,0,0,0,0
529351,2304,0,0,0,0,0,0
529352,2304,0,0,0,0,0,0
529353,2304,0,0,0,0,0,0
529354,2304,0,0,0,0,0,0
529355,2304,0,0,0,0,0,0
529356,2304,0,0,0,0,0,0
529357,2304,0,0,0,0,0,0
529358,2304,0,0,0,0,0,0
529359,2304,0,0,0,0,0,0
529360,2304,0,0,0,0,0,0
529361,2304,0,0,0,0,0,0
529362,2304,0,0,0,0,0,0
529363,2304,0,0,0,0,0,0
529364,2304,0,0,0,0,0,0
529365,2304,0,0,0,0,0,0
529366,2304,0,0,0,0,0,0
529367,2304,0,0,0,0,0,0
529368,2304,0,0,0,0,0,0
529369,2304,0,0,0,0,0,0
529370,2304,0,0,0,0,0,0
529371,2304,0,0,0,0,0,0
529372,2304,0,0,0,0,0,0
529373,2304,0,0,0,0,0,0
529374,2304,0,0,0,0,0,0
529375,2304,0,0,0,0,0,0
529376,2304,0,0,0,0,0,0
529377,2304,0,0,0,0,0,0
529378,2304,0,0,0,0,0,0
529379,2304,0,0,0,0,0,0
529380,2304,0,0,0,0,0,0
529381,2304,0,0,0,0,0,0
529382,2304,0,0,0,0,0,0
529383,2304,0,0,0,0,0,0
529384,2304,0,0,0,0,0,0
529385,2304,0,0,0,0,0,0
529386,2304,0,0,0,0,0,0
529387,2304,0,0,0,0,0,0
529388,2304,0,0,0,0,0,0
529389,2304,0,0,0,0,0,0
529390,2304,0,0,0,0,0,0
529391,2304,0,0,0,0,0,0
529392,2304,0,0,0,0,0,0
529393,2304,0,0,0,0,0,0
529394,2304,0,0,0,0,0,0
529395,2304,0,0,0,0,0,0
529396,2304,0,0,0,0,0,0
529397,2208,0,0,0,0,0,0
529398,2176,0,0,0,0,0,0
529399,2176,0,0,0,0,0,0
529400,2176,0,0,0,0,0,0
529401,2176,0,0,0,0,0,0
529402,2176,0,0,0,0,0,0
529403,2176,0,0,0,0,0,0
529404,2176,0,0,0,0,0,0
529405,2176,0,0,0,0,0,0
529406,2176,0,0,0,0,0,0
529407,2176,0,0,0,0,0,0
529408,2176,0,0,0,0,0,0
529409,2176,0,0,0,0,0,0
529410,2176,0,0,0,0,0,0
529411,2176,0,0,0,0,0,0
529412,2176,0,0,0,0,0,0
529413,2176,0,0,0,0,0,0
529414,2176,0,0,0,0,0,0
529415,2176,0,0,0,0,0,0
529416,2176,0,0,0,0,0,0
529417,2176,0,0,0,0,0,0
529418,2176,0,0,0,0,0,0
529419,2176,0,0,0,0,0,0
529420,2176,0,0,0,0,0,0
529421,2176,0,0,0,0,0,0
529422,2176,0,0,0,0,0,0
529423,2176,0,0,0,0,0,0
529424,2176,0,0,0,0,0,0
529425,2176,0,0,0,0,0,0
529426,2176,0,0,0,0,0,0
529427,2176,0,0,0,0,0,0
529428,2176,0,0,0,0,0,0
529429,2176,0,0,0,0,0,0
529430,2176,0,0,0,0,0,0
529431,2176,0,0,0,0,0,0
529432,2176,0,0,0,0,0,0
529433,2176,0,0,0,0,0,0
529434,2176,0,0,0,0,0,0
529435,2176,0,0,0,0,0,0
529436,2176,0,0,0,0,0,0
529437,2176,0,0,0,0,0,0
529438,2176,0,0,0,0,0,0
529439,2176,0,0,0,0,0,0
529440,2176,0,0,0,0,0,0
529441,2176,0,0,0,0,0,0
529442,2176,0,0,0,0,0,0
529443,2176,0,0,0,0,0,0
529444,2176,0,0,0,0,0,0
529445,2176,0,0,0,0,0,0
529446,2176,0,0,0,0,0,0
529447,2176,0,0,0,0,0,0
529448,2176,0,0,0,0,0,0
529449,2176,0,0,0,0,0,0
529450,2176,0,0,0,0,0,0
529451,2176,0,0,0,0,0,0
529452,2176,0,0,0,0,0,0
529453,2176,0,0,0,0,0,0
529454,2176,0,0,0,0,0,0
529455,2176,0,0,0,0,0,0
529456,2176,0,0,0,0,0,0
529457,2176,0,0,0,0,0,0
529458,2176,0,0,0,0,0,0
529459,2176,0,0,0,0,0,0
529460,2176,0,0,0,0,0,0
529461,2176,0,0,0,0,0,0
529462,2176,0,0,0,0,0,0
529463,2176,0,0,0,0,0,0
529464,2176,0,0,0,0,0,0
529465,2176,0,0,0,0,0,0
529466,2176,0,0,0,0,0,0
